('hwm', 'jms', 11):('ttr', 'vgr', 17):10
('tqq', 'z15', 21):('ppf', 'tps', 21):20
('tqq', 'z15', 21):('mmr', 'vtk', 21):20
('tqq', 'z15', 21):('qqm', 'rws', 21):20
('tqq', 'z15', 21):('tjm', 'vcs', 21):20
('tqq', 'z15', 21):('jbp', 'z23', 21):20
('tqq', 'z15', 21):('snh', 'trg', 21):20
('tqq', 'z15', 21):('hwf', 'z00', 21):20
('tqq', 'z15', 21):('dtd', 'vtk', 21):20
('tqq', 'z15', 21):('vcs', 'z29', 21):20
('tqq', 'z15', 21):('jtn', 'z11', 21):20
('tqq', 'z15', 21):('nfj', 'rws', 21):20
('tqq', 'z15', 21):('nqr', 'stm', 21):20
('tqq', 'z15', 21):('gvw', 'sck', 21):20
('tqq', 'z15', 21):('jtn', 'ndd', 21):20
('tqq', 'z15', 21):('sck', 'stw', 21):20
('tqq', 'z15', 21):('jfp', 'vtk', 21):20
('tqq', 'z15', 21):('ftc', 'vtk', 21):20
('tqq', 'z15', 21):('hwf', 'rkd', 21):20
('tqq', 'z15', 21):('hdb', 'z08', 21):20
('tqq', 'z15', 21):('hwf', 'vgr', 21):20
('tqq', 'z15', 21):('hmb', 'z23', 21):20
('tqq', 'z15', 21):('jbp', 'z26', 21):20
('tqq', 'z15', 21):('stw', 'vcs', 21):20
('tqq', 'z15', 21):('nhk', 'vcs', 21):20
('tqq', 'z15', 21):('cjm', 'sck', 21):20
('tqq', 'z15', 21):('ndd', 'vcs', 21):20
('tqq', 'z15', 21):('hwf', 'mmr', 21):20
('tqq', 'z15', 21):('mjm', 'vcs', 21):20
('tqq', 'z15', 21):('hwf', 'nqr', 21):20
('tqq', 'z15', 21):('rkd', 'sck', 21):20
('tqq', 'z15', 21):('vtk', 'z05', 21):20
('tqq', 'z15', 21):('cjm', 'z17', 21):20
('tqq', 'z15', 21):('hwf', 'z06', 21):20
('tqq', 'z15', 21):('nqr', 'tpv', 21):20
('tqq', 'z15', 21):('rws', 'z09', 21):20
('tqq', 'z15', 21):('jsj', 'jtn', 21):20
('tqq', 'z15', 21):('qgv', 'vcs', 21):20
('tqq', 'z15', 21):('dmm', 'sck', 21):20
('tqq', 'z15', 21):('jtn', 'z07', 21):20
('tqq', 'z15', 21):('qtv', 'z22', 21):20
('tqq', 'z15', 21):('ftc', 'jtn', 21):20
('vtk', 'z14', 21):('rgt', 'tpv', 21):19
('vtk', 'z14', 21):('nfj', 'pnd', 21):19
('vtk', 'z14', 21):('tqq', 'z16', 21):20
('vtk', 'z14', 21):('vcs', 'z31', 21):14
('vtk', 'z14', 21):('jgc', 'rvc', 21):19
('vtk', 'z14', 21):('jgc', 'z06', 21):20
('vtk', 'z14', 21):('vcs', 'z32', 21):14
('vtk', 'z14', 21):('pnd', 'rgt', 21):19
('vtk', 'z14', 21):('ttr', 'z10', 21):20
('vtk', 'z14', 21):('fhh', 'nfj', 21):20
('vtk', 'z14', 21):('jgc', 'z12', 21):20
('vtk', 'z14', 21):('nfj', 'z03', 21):20
('vtk', 'z14', 21):('vcs', 'z22', 21):13
('vtk', 'z14', 21):('vcs', 'z34', 21):14
('vtk', 'z14', 21):('rgt', 'z03', 21):20
('vtk', 'z14', 21):('mmr', 'vcs', 21):14
('vtk', 'z14', 21):('jdr', 'jgc', 21):20
('vtk', 'z14', 21):('tqq', 'z09', 21):20
('vtk', 'z14', 21):('fbv', 'z10', 21):20
('vtk', 'z14', 21):('ftc', 'nfj', 21):20
('vtk', 'z14', 21):('ftc', 'ttr', 21):20
('vtk', 'z14', 21):('qsg', 'rgt', 21):16
('vtk', 'z14', 21):('fhh', 'rgt', 21):20
('vtk', 'z14', 21):('dtj', 'ppf', 21):13
('vtk', 'z14', 21):('rgt', 'rvc', 21):15
('vtk', 'z14', 21):('dtd', 'vcs', 21):14
('vtk', 'z14', 21):('jdr', 'nfj', 21):20
('vtk', 'z14', 21):('fbv', 'jdr', 21):20
('vtk', 'z14', 21):('nfj', 'rvc', 21):19
('vtk', 'z14', 21):('nfj', 'qsg', 21):19
('vtk', 'z14', 21):('nfj', 'z06', 21):20
('vtk', 'z14', 21):('rgt', 'z06', 21):20
('vtk', 'z14', 21):('jgc', 'z10', 21):20
('vtk', 'z14', 21):('rkd', 'vcs', 21):15
('vtk', 'z14', 21):('vcs', 'vqh', 21):16
('vtk', 'z14', 21):('fbv', 'pnd', 21):19
('vtk', 'z14', 21):('jdr', 'ttr', 21):20
('vtk', 'z14', 21):('snh', 'vcs', 21):13
('vtk', 'z14', 21):('ttr', 'z06', 21):20
('vtk', 'z14', 21):('ftc', 'jgc', 21):20
('vtk', 'z14', 21):('nfj', 'z12', 21):20
('vtk', 'z14', 21):('rgt', 'z12', 21):20
('vtk', 'z14', 21):('fbv', 'ftc', 21):20
('vtk', 'z14', 21):('fbv', 'qsg', 21):16
('vtk', 'z14', 21):('ttr', 'z12', 21):20
('vtk', 'z14', 21):('ttr', 'z03', 21):20
('vtk', 'z14', 21):('fbv', 'z06', 21):20
('vtk', 'z14', 21):('pnd', 'ttr', 21):19
('vtk', 'z14', 21):('qgm', 'vcs', 21):14
('vtk', 'z14', 21):('jdr', 'rgt', 21):20
('vtk', 'z14', 21):('vcs', 'z30', 21):14
('vtk', 'z14', 21):('fbv', 'z03', 21):20
('vtk', 'z14', 21):('jgc', 'pnd', 21):19
('vtk', 'z14', 21):('fbv', 'z12', 21):20
('vtk', 'z14', 21):('vbc', 'vcs', 21):14
('vtk', 'z14', 21):('nfj', 'smr', 21):20
('vtk', 'z14', 21):('rgt', 'smr', 21):20
('vtk', 'z14', 21):('hwh', 'tqq', 21):20
('vtk', 'z14', 21):('qsg', 'ttr', 21):16
('vtk', 'z14', 21):('vcs', 'z29', 21):14
('vtk', 'z14', 21):('ftc', 'rgt', 21):20
('vtk', 'z14', 21):('drk', 'tdc', 21):19
('vtk', 'z14', 21):('rgt', 'z10', 21):20
('vtk', 'z14', 21):('pkj', 'tqq', 21):20
('vtk', 'z14', 21):('jgc', 'qsg', 21):19
('vtk', 'z14', 21):('rvc', 'ttr', 21):15
('vtk', 'z14', 21):('nfj', 'z10', 21):20
('vtk', 'z14', 21):('nfj', 'rsq', 21):19
('vtk', 'z14', 21):('fbv', 'rvc', 21):15
('vtk', 'z14', 21):('rgt', 'rsq', 21):19
('vtk', 'z14', 21):('ndd', 'vcs', 21):14
('vtk', 'z14', 21):('jgc', 'z03', 21):20
('vtk', 'z14', 21):('dtj', 'z18', 21):13
('cbc', 'vcs', 21):('jfp', 'tqq', 21):20
('cbc', 'vcs', 21):('rgt', 'tpv', 21):20
('cbc', 'vcs', 21):('tqq', 'vgr', 21):20
('cbc', 'vcs', 21):('nfj', 'tpv', 21):20
('cbc', 'vcs', 21):('nfj', 'pnd', 21):20
('cbc', 'vcs', 21):('tqq', 'z16', 21):20
('cbc', 'vcs', 21):('drk', 'z15', 21):20
('cbc', 'vcs', 21):('jgc', 'rvc', 21):20
('cbc', 'vcs', 21):('jgc', 'z06', 21):20
('cbc', 'vcs', 21):('pnd', 'rgt', 21):20
('cbc', 'vcs', 21):('ttr', 'z10', 21):20
('cbc', 'vcs', 21):('bqv', 'tqq', 21):20
('cbc', 'vcs', 21):('fhh', 'nfj', 21):20
('cbc', 'vcs', 21):('jgc', 'z12', 21):20
('cbc', 'vcs', 21):('nfj', 'z03', 21):20
('cbc', 'vcs', 21):('rgt', 'z03', 21):20
('cbc', 'vcs', 21):('bqv', 'drk', 21):20
('cbc', 'vcs', 21):('jdr', 'jgc', 21):20
('cbc', 'vcs', 21):('tqq', 'z09', 21):20
('cbc', 'vcs', 21):('fbv', 'z10', 21):20
('cbc', 'vcs', 21):('ftc', 'nfj', 21):20
('cbc', 'vcs', 21):('ftc', 'ttr', 21):20
('cbc', 'vcs', 21):('qsg', 'rgt', 21):20
('cbc', 'vcs', 21):('fhh', 'rgt', 21):20
('cbc', 'vcs', 21):('drk', 'hwh', 21):20
('cbc', 'vcs', 21):('rgt', 'rvc', 21):20
('cbc', 'vcs', 21):('jdr', 'nfj', 21):20
('cbc', 'vcs', 21):('fbv', 'jdr', 21):20
('cbc', 'vcs', 21):('hmb', 'tqq', 21):20
('cbc', 'vcs', 21):('nfj', 'rvc', 21):20
('cbc', 'vcs', 21):('nfj', 'qsg', 21):20
('cbc', 'vcs', 21):('nfj', 'z06', 21):20
('cbc', 'vcs', 21):('rgt', 'z06', 21):20
('cbc', 'vcs', 21):('jgc', 'z10', 21):20
('cbc', 'vcs', 21):('fbv', 'pnd', 21):20
('cbc', 'vcs', 21):('jgc', 'z14', 21):20
('cbc', 'vcs', 21):('jdr', 'ttr', 21):20
('cbc', 'vcs', 21):('ttr', 'z06', 21):20
('cbc', 'vcs', 21):('ftc', 'jgc', 21):20
('cbc', 'vcs', 21):('nfj', 'z12', 21):20
('cbc', 'vcs', 21):('rgt', 'z12', 21):20
('cbc', 'vcs', 21):('fbv', 'ftc', 21):20
('cbc', 'vcs', 21):('nqr', 'tqq', 21):20
('cbc', 'vcs', 21):('fbv', 'qsg', 21):20
('cbc', 'vcs', 21):('ttr', 'z12', 21):20
('cbc', 'vcs', 21):('ttr', 'z03', 21):20
('cbc', 'vcs', 21):('fbv', 'z06', 21):20
('cbc', 'vcs', 21):('pnd', 'ttr', 21):20
('cbc', 'vcs', 21):('jdr', 'rgt', 21):20
('cbc', 'vcs', 21):('fbv', 'z03', 21):20
('cbc', 'vcs', 21):('jgc', 'pnd', 21):20
('cbc', 'vcs', 21):('fbv', 'z12', 21):20
('cbc', 'vcs', 21):('nfj', 'smr', 21):20
('cbc', 'vcs', 21):('rgt', 'smr', 21):20
('cbc', 'vcs', 21):('hwh', 'tqq', 21):20
('cbc', 'vcs', 21):('rgt', 'z14', 21):20
('cbc', 'vcs', 21):('qsg', 'ttr', 21):20
('cbc', 'vcs', 21):('nfj', 'z14', 21):20
('cbc', 'vcs', 21):('ftc', 'rgt', 21):20
('cbc', 'vcs', 21):('drk', 'tdc', 21):20
('cbc', 'vcs', 21):('rgt', 'z10', 21):20
('cbc', 'vcs', 21):('pkj', 'tqq', 21):20
('cbc', 'vcs', 21):('jgc', 'qsg', 21):20
('cbc', 'vcs', 21):('drk', 'z09', 21):20
('cbc', 'vcs', 21):('rvc', 'ttr', 21):20
('cbc', 'vcs', 21):('nfj', 'z10', 21):20
('cbc', 'vcs', 21):('nfj', 'rsq', 21):20
('cbc', 'vcs', 21):('fbv', 'rvc', 21):20
('cbc', 'vcs', 21):('ttr', 'z14', 21):20
('cbc', 'vcs', 21):('rgt', 'rsq', 21):20
('cbc', 'vcs', 21):('jgc', 'z03', 21):20
('cbc', 'vcs', 21):('fbv', 'z14', 21):20
('jfp', 'tqq', 21):('hdb', 'vcs', 21):20
('jfp', 'tqq', 21):('nhk', 'sck', 21):20
('jfp', 'tqq', 21):('cqg', 'vcs', 21):20
('jfp', 'tqq', 21):('rbm', 'vcs', 21):20
('jfp', 'tqq', 21):('ppf', 'sck', 21):20
('jfp', 'tqq', 21):('sck', 'vqh', 21):20
('jfp', 'tqq', 21):('rmp', 'vcs', 21):20
('jfp', 'tqq', 21):('jbr', 'vcs', 21):20
('jfp', 'tqq', 21):('ncb', 'vcs', 21):20
('jfp', 'tqq', 21):('qgm', 'sck', 21):20
('jfp', 'tqq', 21):('vcs', 'wjv', 21):20
('jfp', 'tqq', 21):('vcs', 'z31', 21):20
('jfp', 'tqq', 21):('vcs', 'z32', 21):20
('jfp', 'tqq', 21):('hff', 'vcs', 21):20
('jfp', 'tqq', 21):('vcs', 'wnj', 21):20
('jfp', 'tqq', 21):('gdg', 'vcs', 21):20
('jfp', 'tqq', 21):('cqg', 'sck', 21):20
('jfp', 'tqq', 21):('hwm', 'vcs', 21):20
('jfp', 'tqq', 21):('sck', 'vvj', 21):20
('jfp', 'tqq', 21):('qqm', 'sck', 21):20
('jfp', 'tqq', 21):('fhg', 'vcs', 21):20
('jfp', 'tqq', 21):('twb', 'vcs', 21):20
('jfp', 'tqq', 21):('mvb', 'vcs', 21):20
('jfp', 'tqq', 21):('sck', 'snh', 21):20
('jfp', 'tqq', 21):('vcs', 'z22', 21):20
('jfp', 'tqq', 21):('vcs', 'z34', 21):20
('jfp', 'tqq', 21):('mmr', 'vcs', 21):20
('jfp', 'tqq', 21):('sck', 'wrw', 21):20
('jfp', 'tqq', 21):('cvf', 'vcs', 21):20
('jfp', 'tqq', 21):('mvb', 'sck', 21):20
('jfp', 'tqq', 21):('ndd', 'sck', 21):20
('jfp', 'tqq', 21):('mpd', 'vcs', 21):20
('jfp', 'tqq', 21):('jbp', 'z28', 21):20
('jfp', 'tqq', 21):('dtj', 'ppf', 21):20
('jfp', 'tqq', 21):('mqk', 'vcs', 21):20
('jfp', 'tqq', 21):('jbp', 'z25', 21):20
('jfp', 'tqq', 21):('mmr', 'sck', 21):20
('jfp', 'tqq', 21):('dtd', 'vcs', 21):20
('jfp', 'tqq', 21):('gbg', 'vcs', 21):20
('jfp', 'tqq', 21):('sck', 'tjm', 21):20
('jfp', 'tqq', 21):('hdb', 'sck', 21):20
('jfp', 'tqq', 21):('vcs', 'wgw', 21):20
('jfp', 'tqq', 21):('dvs', 'vcs', 21):20
('jfp', 'tqq', 21):('bgs', 'vcs', 21):20
('jfp', 'tqq', 21):('sck', 'twb', 21):20
('jfp', 'tqq', 21):('mpd', 'sck', 21):20
('jfp', 'tqq', 21):('rkd', 'vcs', 21):20
('jfp', 'tqq', 21):('vcs', 'vqh', 21):20
('jfp', 'tqq', 21):('jbp', 'z24', 21):20
('jfp', 'tqq', 21):('dmm', 'vcs', 21):20
('jfp', 'tqq', 21):('snh', 'vcs', 21):20
('jfp', 'tqq', 21):('rmp', 'sck', 21):20
('jfp', 'tqq', 21):('pkq', 'vcs', 21):20
('jfp', 'tqq', 21):('dsf', 'sck', 21):20
('jfp', 'tqq', 21):('sck', 'vbc', 21):20
('jfp', 'tqq', 21):('dtd', 'sck', 21):20
('jfp', 'tqq', 21):('gbg', 'sck', 21):20
('jfp', 'tqq', 21):('dnj', 'vcs', 21):20
('jfp', 'tqq', 21):('fhg', 'sck', 21):20
('jfp', 'tqq', 21):('hjt', 'vcs', 21):20
('jfp', 'tqq', 21):('mvd', 'sck', 21):20
('jfp', 'tqq', 21):('ncb', 'sck', 21):20
('jfp', 'tqq', 21):('hff', 'sck', 21):20
('jfp', 'tqq', 21):('hjt', 'sck', 21):20
('jfp', 'tqq', 21):('qgm', 'vcs', 21):20
('jfp', 'tqq', 21):('vcs', 'z08', 21):20
('jfp', 'tqq', 21):('pkq', 'sck', 21):20
('jfp', 'tqq', 21):('vcs', 'vvj', 21):20
('jfp', 'tqq', 21):('vcs', 'z30', 21):20
('jfp', 'tqq', 21):('jbp', 'z27', 21):20
('jfp', 'tqq', 21):('vbc', 'vcs', 21):20
('jfp', 'tqq', 21):('vcs', 'wrw', 21):20
('jfp', 'tqq', 21):('tjm', 'vcs', 21):20
('jfp', 'tqq', 21):('jbp', 'z23', 21):20
('jfp', 'tqq', 21):('vcs', 'z29', 21):20
('jfp', 'tqq', 21):('gvw', 'sck', 21):20
('jfp', 'tqq', 21):('sck', 'stw', 21):20
('jfp', 'tqq', 21):('jbp', 'z26', 21):20
('jfp', 'tqq', 21):('stw', 'vcs', 21):20
('jfp', 'tqq', 21):('nhk', 'vcs', 21):20
('jfp', 'tqq', 21):('ndd', 'vcs', 21):20
('jfp', 'tqq', 21):('mjm', 'vcs', 21):20
('jfp', 'tqq', 21):('rkd', 'sck', 21):20
('jfp', 'tqq', 21):('qgv', 'vcs', 21):20
('jfp', 'tqq', 21):('dmm', 'sck', 21):20
('hdb', 'vcs', 21):('rgt', 'tpv', 21):20
('hdb', 'vcs', 21):('tqq', 'vgr', 21):20
('hdb', 'vcs', 21):('nfj', 'tpv', 21):20
('hdb', 'vcs', 21):('nfj', 'pnd', 21):20
('hdb', 'vcs', 21):('tqq', 'z16', 21):20
('hdb', 'vcs', 21):('drk', 'z15', 21):20
('hdb', 'vcs', 21):('jgc', 'rvc', 21):20
('hdb', 'vcs', 21):('jgc', 'z06', 21):20
('hdb', 'vcs', 21):('cvf', 'hmb', 21):14
('hdb', 'vcs', 21):('pnd', 'rgt', 21):20
('hdb', 'vcs', 21):('qtv', 'z24', 21):13
('hdb', 'vcs', 21):('hmb', 'mjm', 21):13
('hdb', 'vcs', 21):('hmb', 'wjv', 21):13
('hdb', 'vcs', 21):('ttr', 'z10', 21):20
('hdb', 'vcs', 21):('fhh', 'nfj', 21):20
('hdb', 'vcs', 21):('jgc', 'z12', 21):20
('hdb', 'vcs', 21):('nfj', 'z03', 21):20
('hdb', 'vcs', 21):('rgt', 'z03', 21):20
('hdb', 'vcs', 21):('bqv', 'drk', 21):20
('hdb', 'vcs', 21):('jdr', 'jgc', 21):20
('hdb', 'vcs', 21):('tqq', 'z09', 21):20
('hdb', 'vcs', 21):('fbv', 'z10', 21):20
('hdb', 'vcs', 21):('ftc', 'nfj', 21):20
('hdb', 'vcs', 21):('ftc', 'ttr', 21):20
('hdb', 'vcs', 21):('qsg', 'rgt', 21):20
('hdb', 'vcs', 21):('fhh', 'rgt', 21):20
('hdb', 'vcs', 21):('qtv', 'z25', 21):13
('hdb', 'vcs', 21):('drk', 'hwh', 21):20
('hdb', 'vcs', 21):('hmb', 'z22', 21):13
('hdb', 'vcs', 21):('hmb', 'z25', 21):13
('hdb', 'vcs', 21):('rgt', 'rvc', 21):20
('hdb', 'vcs', 21):('jdr', 'nfj', 21):20
('hdb', 'vcs', 21):('fbv', 'jdr', 21):20
('hdb', 'vcs', 21):('hmb', 'tqq', 21):20
('hdb', 'vcs', 21):('hmb', 'qgv', 21):13
('hdb', 'vcs', 21):('nfj', 'rvc', 21):20
('hdb', 'vcs', 21):('nfj', 'qsg', 21):20
('hdb', 'vcs', 21):('nfj', 'z06', 21):20
('hdb', 'vcs', 21):('qtv', 'z23', 21):13
('hdb', 'vcs', 21):('rgt', 'z06', 21):20
('hdb', 'vcs', 21):('jgc', 'z10', 21):20
('hdb', 'vcs', 21):('fbv', 'pnd', 21):20
('hdb', 'vcs', 21):('jgc', 'z14', 21):20
('hdb', 'vcs', 21):('jdr', 'ttr', 21):20
('hdb', 'vcs', 21):('hmb', 'wgw', 21):13
('hdb', 'vcs', 21):('ttr', 'z06', 21):20
('hdb', 'vcs', 21):('hmb', 'z24', 21):13
('hdb', 'vcs', 21):('ftc', 'jgc', 21):20
('hdb', 'vcs', 21):('nfj', 'z12', 21):20
('hdb', 'vcs', 21):('rgt', 'z12', 21):20
('hdb', 'vcs', 21):('fbv', 'ftc', 21):20
('hdb', 'vcs', 21):('nqr', 'tqq', 21):20
('hdb', 'vcs', 21):('fbv', 'qsg', 21):20
('hdb', 'vcs', 21):('ttr', 'z12', 21):20
('hdb', 'vcs', 21):('ttr', 'z03', 21):20
('hdb', 'vcs', 21):('fbv', 'z06', 21):20
('hdb', 'vcs', 21):('pnd', 'ttr', 21):20
('hdb', 'vcs', 21):('jdr', 'rgt', 21):20
('hdb', 'vcs', 21):('qtv', 'z08', 21):13
('hdb', 'vcs', 21):('fbv', 'z03', 21):20
('hdb', 'vcs', 21):('jgc', 'pnd', 21):20
('hdb', 'vcs', 21):('hmb', 'z08', 21):13
('hdb', 'vcs', 21):('fbv', 'z12', 21):20
('hdb', 'vcs', 21):('nfj', 'smr', 21):20
('hdb', 'vcs', 21):('rgt', 'smr', 21):20
('hdb', 'vcs', 21):('rgt', 'z14', 21):20
('hdb', 'vcs', 21):('qsg', 'ttr', 21):20
('hdb', 'vcs', 21):('nfj', 'z14', 21):20
('hdb', 'vcs', 21):('ftc', 'rgt', 21):20
('hdb', 'vcs', 21):('drk', 'tdc', 21):20
('hdb', 'vcs', 21):('rgt', 'z10', 21):20
('hdb', 'vcs', 21):('pkj', 'tqq', 21):20
('hdb', 'vcs', 21):('jgc', 'qsg', 21):20
('hdb', 'vcs', 21):('drk', 'z09', 21):20
('hdb', 'vcs', 21):('rvc', 'ttr', 21):20
('hdb', 'vcs', 21):('nfj', 'z10', 21):20
('hdb', 'vcs', 21):('hmb', 'z23', 21):13
('hdb', 'vcs', 21):('nfj', 'rsq', 21):20
('hdb', 'vcs', 21):('fbv', 'rvc', 21):20
('hdb', 'vcs', 21):('ttr', 'z14', 21):20
('hdb', 'vcs', 21):('rgt', 'rsq', 21):20
('hdb', 'vcs', 21):('jgc', 'z03', 21):20
('hdb', 'vcs', 21):('fbv', 'z14', 21):20
('hdb', 'vcs', 21):('qtv', 'z22', 21):13
('rgt', 'tpv', 21):('nhk', 'sck', 21):20
('rgt', 'tpv', 21):('cqg', 'vcs', 21):20
('rgt', 'tpv', 21):('kqr', 'snh', 21):20
('rgt', 'tpv', 21):('hwf', 'z01', 21):20
('rgt', 'tpv', 21):('hmb', 'hwf', 21):20
('rgt', 'tpv', 21):('bqd', 'vgr', 21):20
('rgt', 'tpv', 21):('hdb', 'z23', 21):20
('rgt', 'tpv', 21):('hwf', 'z12', 21):20
('rgt', 'tpv', 21):('qqd', 'snh', 21):20
('rgt', 'tpv', 21):('jtn', 'z19', 21):20
('rgt', 'tpv', 21):('rbm', 'vcs', 21):20
('rgt', 'tpv', 21):('ppf', 'sck', 21):20
('rgt', 'tpv', 21):('hns', 'jtn', 21):20
('rgt', 'tpv', 21):('sck', 'vqh', 21):20
('rgt', 'tpv', 21):('rmp', 'vcs', 21):20
('rgt', 'tpv', 21):('gws', 'jtn', 21):20
('rgt', 'tpv', 21):('jbr', 'vcs', 21):20
('rgt', 'tpv', 21):('ncb', 'vcs', 21):20
('rgt', 'tpv', 21):('qgm', 'sck', 21):20
('rgt', 'tpv', 21):('vtk', 'z10', 21):20
('rgt', 'tpv', 21):('cjm', 'z16', 21):20
('rgt', 'tpv', 21):('cjm', 'z09', 21):20
('rgt', 'tpv', 21):('vcs', 'wjv', 21):20
('rgt', 'tpv', 21):('hwf', 'z11', 21):20
('rgt', 'tpv', 21):('qgm', 'vtk', 21):20
('rgt', 'tpv', 21):('vcs', 'z31', 21):20
('rgt', 'tpv', 21):('vcs', 'z32', 21):20
('rgt', 'tpv', 21):('cvf', 'hmb', 21):20
('rgt', 'tpv', 21):('rws', 'vbd', 21):20
('rgt', 'tpv', 21):('jtn', 'vbc', 21):20
('rgt', 'tpv', 21):('hff', 'vcs', 21):20
('rgt', 'tpv', 21):('cjm', 'trf', 21):20
('rgt', 'tpv', 21):('vcs', 'wnj', 21):20
('rgt', 'tpv', 21):('jbp', 'z33', 21):20
('rgt', 'tpv', 21):('hwf', 'z04', 21):20
('rgt', 'tpv', 21):('gdg', 'vcs', 21):20
('rgt', 'tpv', 21):('cqg', 'sck', 21):20
('rgt', 'tpv', 21):('hwf', 'z13', 21):20
('rgt', 'tpv', 21):('dsf', 'rws', 21):20
('rgt', 'tpv', 21):('qtv', 'z24', 21):20
('rgt', 'tpv', 21):('hwm', 'vcs', 21):20
('rgt', 'tpv', 21):('vgr', 'vtk', 21):20
('rgt', 'tpv', 21):('hmb', 'mjm', 21):20
('rgt', 'tpv', 21):('rws', 'snh', 21):20
('rgt', 'tpv', 21):('jtn', 'z05', 21):20
('rgt', 'tpv', 21):('hmb', 'wjv', 21):20
('rgt', 'tpv', 21):('tps', 'vbd', 21):20
('rgt', 'tpv', 21):('cph', 'snh', 21):20
('rgt', 'tpv', 21):('sck', 'vvj', 21):20
('rgt', 'tpv', 21):('qqm', 'sck', 21):20
('rgt', 'tpv', 21):('fhg', 'vcs', 21):20
('rgt', 'tpv', 21):('vbc', 'vtk', 21):20
('rgt', 'tpv', 21):('twb', 'vcs', 21):20
('rgt', 'tpv', 21):('tps', 'z15', 21):20
('rgt', 'tpv', 21):('jtn', 'smr', 21):20
('rgt', 'tpv', 21):('cjm', 'ppf', 21):20
('rgt', 'tpv', 21):('mvb', 'vcs', 21):20
('rgt', 'tpv', 21):('jtn', 'vgr', 21):20
('rgt', 'tpv', 21):('vtk', 'z00', 21):20
('rgt', 'tpv', 21):('hwf', 'z02', 21):20
('rgt', 'tpv', 21):('sck', 'snh', 21):20
('rgt', 'tpv', 21):('vcs', 'z22', 21):20
('rgt', 'tpv', 21):('vcs', 'z34', 21):20
('rgt', 'tpv', 21):('mmr', 'vcs', 21):20
('rgt', 'tpv', 21):('sck', 'wrw', 21):20
('rgt', 'tpv', 21):('hwf', 'z07', 21):20
('rgt', 'tpv', 21):('cjm', 'snh', 21):20
('rgt', 'tpv', 21):('cvf', 'vcs', 21):20
('rgt', 'tpv', 21):('vgr', 'vnm', 21):20
('rgt', 'tpv', 21):('hwf', 'vqh', 21):20
('rgt', 'tpv', 21):('hwf', 'z19', 21):20
('rgt', 'tpv', 21):('cfk', 'nqr', 21):19
('rgt', 'tpv', 21):('mvb', 'sck', 21):20
('rgt', 'tpv', 21):('jtn', 'z10', 21):20
('rgt', 'tpv', 21):('tps', 'z16', 21):20
('rgt', 'tpv', 21):('ndd', 'sck', 21):20
('rgt', 'tpv', 21):('mpd', 'vcs', 21):20
('rgt', 'tpv', 21):('qtv', 'z25', 21):20
('rgt', 'tpv', 21):('hmb', 'vtk', 21):20
('rgt', 'tpv', 21):('hwf', 'ndd', 21):20
('rgt', 'tpv', 21):('jbp', 'z28', 21):20
('rgt', 'tpv', 21):('snh', 'wmd', 21):19
('rgt', 'tpv', 21):('dtj', 'ppf', 21):20
('rgt', 'tpv', 21):('mqk', 'vcs', 21):20
('rgt', 'tpv', 21):('hmb', 'z22', 21):20
('rgt', 'tpv', 21):('jbp', 'z25', 21):20
('rgt', 'tpv', 21):('hwf', 'jfp', 21):20
('rgt', 'tpv', 21):('hmb', 'z25', 21):20
('rgt', 'tpv', 21):('mnv', 'vgr', 21):19
('rgt', 'tpv', 21):('rws', 'sck', 21):20
('rgt', 'tpv', 21):('mmr', 'sck', 21):20
('rgt', 'tpv', 21):('nqr', 'rrh', 21):20
('rgt', 'tpv', 21):('dtd', 'vcs', 21):20
('rgt', 'tpv', 21):('gbg', 'vcs', 21):20
('rgt', 'tpv', 21):('sck', 'tjm', 21):20
('rgt', 'tpv', 21):('hdb', 'sck', 21):20
('rgt', 'tpv', 21):('vcs', 'wgw', 21):20
('rgt', 'tpv', 21):('dvs', 'vcs', 21):20
('rgt', 'tpv', 21):('vtk', 'z01', 21):20
('rgt', 'tpv', 21):('qvh', 'snh', 21):19
('rgt', 'tpv', 21):('hmb', 'qgv', 21):20
('rgt', 'tpv', 21):('mtg', 'vgr', 21):20
('rgt', 'tpv', 21):('bgs', 'vcs', 21):20
('rgt', 'tpv', 21):('sck', 'twb', 21):20
('rgt', 'tpv', 21):('qtv', 'z23', 21):20
('rgt', 'tpv', 21):('hmb', 'jtn', 21):20
('rgt', 'tpv', 21):('vtk', 'z03', 21):20
('rgt', 'tpv', 21):('mpd', 'sck', 21):20
('rgt', 'tpv', 21):('jtn', 'qgm', 21):20
('rgt', 'tpv', 21):('rkd', 'vcs', 21):20
('rgt', 'tpv', 21):('vcs', 'vqh', 21):20
('rgt', 'tpv', 21):('jtn', 'z00', 21):20
('rgt', 'tpv', 21):('jtn', 'z04', 21):20
('rgt', 'tpv', 21):('jbp', 'z24', 21):20
('rgt', 'tpv', 21):('dmm', 'vcs', 21):20
('rgt', 'tpv', 21):('hwf', 'z05', 21):20
('rgt', 'tpv', 21):('hmb', 'wgw', 21):20
('rgt', 'tpv', 21):('fbn', 'vgr', 21):19
('rgt', 'tpv', 21):('snh', 'vcs', 21):20
('rgt', 'tpv', 21):('rmp', 'sck', 21):20
('rgt', 'tpv', 21):('hmb', 'z24', 21):20
('rgt', 'tpv', 21):('rws', 'z15', 21):20
('rgt', 'tpv', 21):('pkq', 'vcs', 21):20
